Year,Month,Region,Model,Units_Sold,Avg_Price_EUR,Revenue_EUR,BEV_Share,Premium_Share,GDP_Growth,Fuel_Price_Index,Calculated_Revenue,Date,Quarter,Revenue_per_unit,Sales_Lag_1,Sales_Lag_3,Sales_Lag_6,Sales_Rolling_3,Sales_Rolling_6,Sales_Growth,EV_Demand_Index
2024,8,USA,X7,10677,90134,962360718,0.157,19.86,1.72,1.32,962360718,2024-08-01,3,90134.0,8836.0,3698.0,8664.0,8386.666666666666,7336.166666666667,0.2083521955636034,0.20724
2024,8,RestOfWorld,X5,11000,69926,769186000,0.17,6.29,1.84,1.35,769186000,2024-08-01,3,69926.0,10677.0,5647.0,11360.0,10171.0,7276.166666666667,0.030251943429802308,0.22950000000000004
2024,8,RestOfWorld,X7,8379,93994,787575726,0.182,6.29,1.84,1.35,787575726,2024-08-01,3,93994.0,11000.0,8836.0,3799.0,10018.666666666666,8039.5,-0.2382727272727273,0.2457
2024,8,RestOfWorld,i4,11827,64196,759246092,0.173,6.29,1.84,1.35,759246092,2024-08-01,3,64196.0,8379.0,10677.0,3698.0,10402.0,9394.333333333334,0.4115049528583363,0.23355
2024,8,RestOfWorld,iX,10251,75917,778225167,0.18,6.29,1.84,1.35,778225167,2024-08-01,3,75917.0,11827.0,11000.0,5647.0,10152.333333333334,10161.666666666666,-0.13325441785744485,0.243
2024,8,RestOfWorld,MINI,5038,41934,211263492,0.17,6.29,1.84,1.35,211263492,2024-08-01,3,41934.0,10251.0,8379.0,8836.0,9038.666666666666,9528.666666666666,-0.5085357526095016,0.22950000000000004
2024,8,USA,5 Series,13392,61896,828911232,0.169,19.86,1.72,1.32,828911232,2024-08-01,3,61896.0,5038.0,11827.0,10677.0,9560.333333333334,9981.166666666666,1.6581976974990074,0.22308000000000003
2024,8,RestOfWorld,5 Series,4052,60482,245073064,0.163,6.29,1.84,1.35,245073064,2024-08-01,3,60482.0,13392.0,10251.0,11000.0,7494.0,8823.166666666666,-0.6974313022700119,0.22005000000000002
2024,9,Europe,3 Series,5973,48752,291195696,0.169,16.27,1.27,1.25,291195696,2024-09-01,3,48752.0,4052.0,5038.0,8379.0,7805.666666666667,8422.166666666666,0.4740868706811452,0.21125000000000002
2024,9,Europe,5 Series,3559,61884,220245156,0.186,16.27,1.27,1.25,220245156,2024-09-01,3,61884.0,5973.0,13392.0,11827.0,4528.0,7044.166666666667,-0.40415201741168594,0.23249999999999998
2024,9,Europe,X3,13648,56302,768409696,0.165,16.27,1.27,1.25,768409696,2024-09-01,3,56302.0,3559.0,4052.0,10251.0,7726.666666666667,7610.333333333333,2.8347850519808935,0.20625000000000002
2024,9,Europe,X5,8865,70767,627349455,0.183,16.27,1.27,1.25,627349455,2024-09-01,3,70767.0,13648.0,5973.0,5038.0,8690.666666666666,8248.166666666666,-0.3504542790152403,0.22875
2024,9,Europe,X7,7280,90646,659902880,0.165,16.27,1.27,1.25,659902880,2024-09-01,3,90646.0,8865.0,3559.0,13392.0,9931.0,7229.5,-0.1787930062041737,0.20625000000000002
2024,9,Europe,i4,11219,63560,713079640,0.186,16.27,1.27,1.25,713079640,2024-09-01,3,63560.0,7280.0,13648.0,4052.0,9121.333333333334,8424.0,0.5410714285714286,0.23249999999999998
2024,9,Europe,iX,14802,73234,1084009668,0.162,16.27,1.27,1.25,1084009668,2024-09-01,3,73234.0,11219.0,8865.0,5973.0,11100.333333333334,9895.5,0.3193689277119174,0.2025
2024,9,Europe,MINI,11732,41374,485399768,0.174,16.27,1.27,1.25,485399768,2024-09-01,3,41374.0,14802.0,7280.0,3559.0,12584.333333333334,11257.666666666666,-0.20740440481016076,0.21749999999999997
2024,9,China,X3,14479,59765,865337435,0.171,19.75,2.4,1.31,865337435,2024-09-01,3,59765.0,11732.0,11219.0,13648.0,13671.0,11396.166666666666,0.234145925673372,0.22401000000000001
2024,9,China,X5,8447,70504,595547288,0.164,19.75,2.4,1.31,595547288,2024-09-01,3,70504.0,14479.0,14802.0,8865.0,11552.666666666666,11326.5,-0.4166033565853996,0.21484000000000003
2024,9,China,X7,15061,90157,1357854577,0.16,19.75,2.4,1.31,1357854577,2024-09-01,3,90157.0,8447.0,11732.0,7280.0,12662.333333333334,12623.333333333334,0.7829998816147745,0.2096
2024,9,China,i4,3884,63969,248455596,0.167,19.75,2.4,1.31,248455596,2024-09-01,3,63969.0,15061.0,14479.0,11219.0,9130.666666666666,11400.833333333334,-0.7421153973839718,0.21877000000000002
2024,9,China,iX,10293,73658,758161794,0.158,19.75,2.4,1.31,758161794,2024-09-01,3,73658.0,3884.0,8447.0,14802.0,9746.0,10649.333333333334,1.6501029866117403,0.20698
2024,9,China,3 Series,12138,48578,589639764,0.169,19.75,2.4,1.31,589639764,2024-09-01,3,48578.0,10293.0,15061.0,11732.0,8771.666666666666,10717.0,0.17924803264354416,0.22139000000000003
2024,9,China,5 Series,3821,60965,232947265,0.165,19.75,2.4,1.31,232947265,2024-09-01,3,60965.0,12138.0,3884.0,14479.0,8750.666666666666,8940.666666666666,-0.6852034931619706,0.21615
2024,9,China,MINI,9424,43534,410264416,0.183,19.75,2.4,1.31,410264416,2024-09-01,3,43534.0,3821.0,10293.0,8447.0,8461.0,9103.5,1.4663700601936664,0.23973
2024,9,USA,3 Series,3513,46477,163273701,0.18,19.79,4.01,1.32,163273701,2024-09-01,3,46477.0,9424.0,12138.0,15061.0,5586.0,7178.833333333333,-0.6272283531409168,0.2376
2024,9,RestOfWorld,X3,4535,58515,265365525,0.16,5.82,2.76,1.32,265365525,2024-09-01,3,58515.0,3513.0,3821.0,3884.0,5824.0,7287.333333333333,0.2909194420723029,0.21120000000000003
2024,9,USA,X3,12141,57446,697451886,0.155,19.79,4.01,1.32,697451886,2024-09-01,3,57446.0,4535.0,9424.0,10293.0,6729.666666666667,7595.333333333333,1.6771775082690188,0.2046
2024,9,USA,X5,9645,68663,662254635,0.176,19.79,4.01,1.32,662254635,2024-09-01,3,68663.0,12141.0,3513.0,12138.0,8773.666666666666,7179.833333333333,-0.20558438349394614,0.23232
2024,9,USA,X7,10674,93282,995692068,0.179,19.79,4.01,1.32,995692068,2024-09-01,3,93282.0,9645.0,4535.0,3821.0,10820.0,8322.0,0.10668740279937783,0.23628
2024,9,USA,i4,5437,64316,349686092,0.186,19.79,4.01,1.32,349686092,2024-09-01,3,64316.0,10674.0,12141.0,9424.0,8585.333333333334,7657.5,-0.49063144088439203,0.24552000000000002
2024,9,USA,iX,12499,73258,915651742,0.168,19.79,4.01,1.32,915651742,2024-09-01,3,73258.0,5437.0,9645.0,3513.0,9536.666666666666,9155.166666666666,1.2988780577524368,0.22176
2024,9,USA,MINI,4731,40298,190649838,0.167,19.79,4.01,1.32,190649838,2024-09-01,3,40298.0,12499.0,10674.0,4535.0,7555.666666666667,9187.833333333334,-0.6214897191775342,0.22044000000000002
2024,9,RestOfWorld,3 Series,3629,48174,174823446,0.179,5.82,2.76,1.32,174823446,2024-09-01,3,48174.0,4731.0,5437.0,12141.0,6953.0,7769.166666666667,-0.23293172690763053,0.23628
2024,9,RestOfWorld,X5,5084,69316,352402544,0.177,5.82,2.76,1.32,352402544,2024-09-01,3,69316.0,3629.0,12499.0,9645.0,4481.333333333333,7009.0,0.4009368972168641,0.23364
2024,9,RestOfWorld,X7,12795,91287,1168017165,0.165,5.82,2.76,1.32,1168017165,2024-09-01,3,91287.0,5084.0,4731.0,10674.0,7169.333333333333,7362.5,1.5167191188040912,0.21780000000000002
2024,9,RestOfWorld,i4,4696,63552,298440192,0.178,5.82,2.76,1.32,298440192,2024-09-01,3,63552.0,12795.0,3629.0,5437.0,7525.0,7239.0,-0.6329816334505667,0.23496
2024,9,RestOfWorld,iX,13157,76761,1009944477,0.172,5.82,2.76,1.32,1009944477,2024-09-01,3,76761.0,4696.0,5084.0,12499.0,10216.0,7348.666666666667,1.801746166950596,0.22704
2024,9,USA,5 Series,14865,60189,894709485,0.175,19.79,4.01,1.32,894709485,2024-09-01,3,60189.0,13157.0,12795.0,4731.0,10906.0,9037.666666666666,0.12981682754427304,0.23099999999999998
2024,9,RestOfWorld,5 Series,8816,62268,548954688,0.18,5.82,2.76,1.32,548954688,2024-09-01,3,62268.0,14865.0,4696.0,3629.0,12279.333333333334,9902.166666666666,-0.40692902791792807,0.2376
2024,9,RestOfWorld,MINI,13763,42241,581362883,0.178,5.82,2.76,1.32,581362883,2024-09-01,3,42241.0,8816.0,13157.0,5084.0,12481.333333333334,11348.666666666666,0.5611388384754992,0.23496
2024,10,Europe,X3,9936,56275,559148400,0.164,17.19,2.13,1.28,559148400,2024-10-01,4,56275.0,13763.0,14865.0,12795.0,10838.333333333334,10872.166666666666,-0.27806437549952767,0.20992000000000002
2024,10,Europe,X5,10935,70870,774963450,0.169,17.19,2.13,1.28,774963450,2024-10-01,4,70870.0,9936.0,8816.0,4696.0,11544.666666666666,11912.0,0.10054347826086962,0.21632
2024,10,Europe,X7,3836,91264,350088704,0.172,17.19,2.13,1.28,350088704,2024-10-01,4,91264.0,10935.0,13763.0,13157.0,8235.666666666666,10358.5,-0.6491998171010517,0.22016
2024,10,Europe,i4,6977,65787,458995899,0.166,17.19,2.13,1.28,458995899,2024-10-01,4,65787.0,3836.0,9936.0,14865.0,7249.333333333333,9043.833333333334,0.8188216892596454,0.21248
2024,10,Europe,iX,5853,74223,434427219,0.145,17.19,2.13,1.28,434427219,2024-10-01,4,74223.0,6977.0,10935.0,8816.0,5555.333333333333,8550.0,-0.1611007596388132,0.1856
2024,10,China,X3,9870,57479,567317730,0.165,17.49,3.96,1.3,567317730,2024-10-01,4,57479.0,5853.0,3836.0,13763.0,7566.666666666667,7901.166666666667,0.6863147104049205,0.21450000000000002
2024,10,China,X7,9557,91513,874589741,0.183,17.49,3.96,1.3,874589741,2024-10-01,4,91513.0,9870.0,6977.0,9936.0,8426.666666666666,7838.0,-0.03171225937183386,0.2379
2024,10,China,5 Series,7738,63954,494876052,0.153,17.49,3.96,1.3,494876052,2024-10-01,4,63954.0,9557.0,5853.0,10935.0,9055.0,7305.166666666667,-0.19033169404624883,0.1989
2024,10,China,X5,10916,69885,762864660,0.176,17.49,3.96,1.3,762864660,2024-10-01,4,69885.0,7738.0,9870.0,3836.0,9403.666666666666,8485.166666666666,0.4107004393900233,0.2288
2024,10,China,i4,12514,63958,800370412,0.156,17.49,3.96,1.3,800370412,2024-10-01,4,63958.0,10916.0,9557.0,6977.0,10389.333333333334,9408.0,0.1463906192744595,0.2028
2024,10,Europe,3 Series,11115,49537,550603755,0.18,17.19,2.13,1.28,550603755,2024-10-01,4,49537.0,12514.0,7738.0,5853.0,11515.0,10285.0,-0.11179478983538438,0.2304
2024,10,China,MINI,6131,40011,245307441,0.165,17.49,3.96,1.3,245307441,2024-10-01,4,40011.0,11115.0,10916.0,9870.0,9920.0,9661.833333333334,-0.4484030589293747,0.21450000000000002
2024,10,Europe,5 Series,4929,61674,303991146,0.179,17.19,2.13,1.28,303991146,2024-10-01,4,61674.0,6131.0,12514.0,9557.0,7391.666666666667,8890.5,-0.19605284619148589,0.22912
2024,10,Europe,MINI,10297,41525,427582925,0.176,17.19,2.13,1.28,427582925,2024-10-01,4,41525.0,4929.0,11115.0,7738.0,7119.0,9317.0,1.089064719009941,0.22527999999999998
2024,10,China,iX,12582,73878,929532996,0.167,17.49,3.96,1.3,929532996,2024-10-01,4,73878.0,10297.0,6131.0,10916.0,9269.333333333334,9594.666666666666,0.22190929396911718,0.21710000000000002
2024,10,China,3 Series,4670,47384,221283280,0.18,17.49,3.96,1.3,221283280,2024-10-01,4,47384.0,12582.0,4929.0,12514.0,9183.0,8287.333333333334,-0.628834843427118,0.23399999999999999
2024,10,USA,3 Series,2830,46061,130352630,0.166,20.6,2.94,1.28,130352630,2024-10-01,4,46061.0,4670.0,10297.0,11115.0,6694.0,6906.5,-0.39400428265524623,0.21248
2024,10,USA,X5,9480,68159,646147320,0.176,20.6,2.94,1.28,646147320,2024-10-01,4,68159.0,2830.0,12582.0,6131.0,5660.0,7464.666666666667,2.34982332155477,0.22527999999999998
2024,10,USA,X7,13352,91830,1226114160,0.156,20.6,2.94,1.28,1226114160,2024-10-01,4,91830.0,9480.0,4670.0,4929.0,8554.0,8868.5,0.4084388185654009,0.19968
2024,10,USA,i4,6608,64203,424253424,0.181,20.6,2.94,1.28,424253424,2024-10-01,4,64203.0,13352.0,2830.0,10297.0,9813.333333333334,8253.666666666666,-0.5050928699820252,0.23168
2024,10,USA,iX,5952,76926,457863552,0.165,20.6,2.94,1.28,457863552,2024-10-01,4,76926.0,6608.0,9480.0,12582.0,8637.333333333334,7148.666666666667,-0.09927360774818406,0.21120000000000003
2024,10,USA,MINI,4346,43146,187512516,0.176,20.6,2.94,1.28,187512516,2024-10-01,4,43146.0,5952.0,13352.0,4670.0,5635.333333333333,7094.666666666667,-0.26982526881720426,0.22527999999999998
2024,10,RestOfWorld,X5,8479,68487,580701273,0.164,6.37,4.57,1.28,580701273,2024-10-01,4,68487.0,4346.0,6608.0,2830.0,6259.0,8036.166666666667,0.9509894155545329,0.20992000000000002
2024,10,RestOfWorld,i4,13380,64285,860133300,0.181,6.37,4.57,1.28,860133300,2024-10-01,4,64285.0,8479.0,5952.0,9480.0,8735.0,8686.166666666666,0.5780162755041869,0.23168
2024,10,RestOfWorld,5 Series,8342,61801,515543942,0.153,6.37,4.57,1.28,515543942,2024-10-01,4,61801.0,13380.0,4346.0,13352.0,10067.0,7851.166666666667,-0.37653213751868464,0.19584000000000001
2024,10,RestOfWorld,X7,9458,93837,887510346,0.168,6.37,4.57,1.28,887510346,2024-10-01,4,93837.0,8342.0,8479.0,6608.0,10393.333333333334,8326.166666666666,0.13378086789738663,0.21504
2024,10,RestOfWorld,iX,10059,73073,735041307,0.176,6.37,4.57,1.28,735041307,2024-10-01,4,73073.0,9458.0,13380.0,5952.0,9286.333333333334,9010.666666666666,0.06354408965954739,0.22527999999999998
2024,10,USA,5 Series,8580,61728,529626240,0.188,20.6,2.94,1.28,529626240,2024-10-01,4,61728.0,10059.0,8342.0,4346.0,9365.666666666666,9716.333333333334,-0.1470325082016105,0.24064
2024,10,RestOfWorld,3 Series,4046,49963,202150298,0.174,6.37,4.57,1.28,202150298,2024-10-01,4,49963.0,8580.0,9458.0,8479.0,7561.666666666667,8977.5,-0.5284382284382285,0.22272
2024,10,USA,X3,6904,58048,400763392,0.18,20.6,2.94,1.28,400763392,2024-10-01,4,58048.0,4046.0,10059.0,13380.0,6510.0,7898.166666666667,0.7063766683143846,0.2304
2024,10,RestOfWorld,MINI,4663,43771,204104173,0.167,6.37,4.57,1.28,204104173,2024-10-01,4,43771.0,6904.0,8580.0,8342.0,5204.333333333333,7285.0,-0.32459443800695253,0.21376
2024,10,RestOfWorld,X3,12862,57649,741481438,0.182,6.37,4.57,1.28,741481438,2024-10-01,4,57649.0,4663.0,4046.0,9458.0,8143.0,7852.333333333333,1.7583101007934805,0.23296
2024,11,China,MINI,10698,41401,442907898,0.185,15.84,2.25,1.29,442907898,2024-11-01,4,41401.0,12862.0,6904.0,10059.0,9407.666666666666,7958.833333333333,-0.16824755092520605,0.23865
2024,11,Europe,X5,6014,70597,424570358,0.17,19.71,5.06,1.26,424570358,2024-11-01,4,70597.0,10698.0,4663.0,8580.0,9858.0,7531.166666666667,-0.43783884838287535,0.21420000000000003
2024,11,China,i4,8516,64660,550644560,0.186,15.84,2.25,1.29,550644560,2024-11-01,4,64660.0,6014.0,12862.0,4046.0,8409.333333333334,8276.166666666666,0.4160292650482209,0.23994000000000001
2024,11,China,iX,9183,74136,680790888,0.157,15.84,2.25,1.29,680790888,2024-11-01,4,74136.0,8516.0,10698.0,6904.0,7904.333333333333,8656.0,0.07832315641146081,0.20253000000000002
2024,11,Europe,3 Series,3173,46835,148607455,0.165,19.71,5.06,1.26,148607455,2024-11-01,4,46835.0,9183.0,6014.0,4663.0,6957.333333333333,8407.666666666666,-0.6544702167047806,0.2079
2024,11,Europe,X3,7743,57268,443426124,0.187,19.71,5.06,1.26,443426124,2024-11-01,4,57268.0,3173.0,8516.0,12862.0,6699.666666666667,7554.5,1.4402773400567286,0.23562
2024,11,Europe,X7,5689,90065,512379785,0.149,19.71,5.06,1.26,512379785,2024-11-01,4,90065.0,7743.0,9183.0,10698.0,5535.0,6719.666666666667,-0.2652718584527961,0.18774
2024,11,Europe,MINI,8062,42698,344231276,0.157,19.71,5.06,1.26,344231276,2024-11-01,4,42698.0,5689.0,3173.0,6014.0,7164.666666666667,7061.0,0.4171207593601687,0.19782
2024,11,China,3 Series,10685,46392,495698520,0.166,15.84,2.25,1.29,495698520,2024-11-01,4,46392.0,8062.0,7743.0,8516.0,8145.333333333333,7422.5,0.3253535102952121,0.21414000000000002
2024,11,China,5 Series,9917,62305,617878685,0.175,15.84,2.25,1.29,617878685,2024-11-01,4,62305.0,10685.0,5689.0,9183.0,9554.666666666666,7544.833333333333,-0.0718764623303697,0.22574999999999998
2024,11,China,X3,10233,57023,583516359,0.169,15.84,2.25,1.29,583516359,2024-11-01,4,57023.0,9917.0,8062.0,3173.0,10278.333333333334,8721.5,0.03186447514369273,0.21801
2024,11,China,X5,12367,67132,830221444,0.173,15.84,2.25,1.29,830221444,2024-11-01,4,67132.0,10233.0,10685.0,7743.0,10839.0,9492.166666666666,0.20854099482067823,0.22316999999999998
2024,11,China,X7,3098,91231,282633638,0.162,15.84,2.25,1.29,282633638,2024-11-01,4,91231.0,12367.0,9917.0,5689.0,8566.0,9060.333333333334,-0.7494946227864479,0.20898
2024,11,Europe,iX,12436,76345,949426420,0.171,19.71,5.06,1.26,949426420,2024-11-01,4,76345.0,3098.0,10233.0,8062.0,9300.333333333334,9789.333333333334,3.0142027114267274,0.21546
2024,11,Europe,5 Series,9556,61138,584234728,0.169,19.71,5.06,1.26,584234728,2024-11-01,4,61138.0,12436.0,12367.0,10685.0,8363.333333333334,9601.166666666666,-0.23158571888066903,0.21294000000000002
2024,11,Europe,i4,7580,64608,489728640,0.168,19.71,5.06,1.26,489728640,2024-11-01,4,64608.0,9556.0,3098.0,9917.0,9857.333333333334,9211.666666666666,-0.2067810799497698,0.21168
2024,11,USA,MINI,3297,42880,141375360,0.169,19.47,2.66,1.28,141375360,2024-11-01,4,42880.0,7580.0,12436.0,10233.0,6811.0,8055.666666666667,-0.5650395778364117,0.21632
2024,11,RestOfWorld,MINI,5941,42933,255064953,0.162,5.97,3.51,1.32,255064953,2024-11-01,4,42933.0,3297.0,9556.0,12367.0,5606.0,6984.666666666667,0.8019411586290568,0.21384000000000003
2024,11,USA,X7,4359,93368,406991112,0.168,19.47,2.66,1.28,406991112,2024-11-01,4,93368.0,5941.0,7580.0,3098.0,4532.333333333333,7194.833333333333,-0.2662851371822925,0.21504
2024,11,USA,3 Series,13232,48179,637504528,0.178,19.47,2.66,1.28,637504528,2024-11-01,4,48179.0,4359.0,3297.0,12436.0,7844.0,7327.5,2.035558614361092,0.22784
2024,11,RestOfWorld,3 Series,3723,46640,173640720,0.177,5.97,3.51,1.32,173640720,2024-11-01,4,46640.0,13232.0,5941.0,9556.0,7104.666666666667,6355.333333333333,-0.718636638452237,0.23364
2024,11,USA,5 Series,8370,60634,507506580,0.159,19.47,2.66,1.28,507506580,2024-11-01,4,60634.0,3723.0,4359.0,7580.0,8441.666666666666,6487.0,1.2481869460112813,0.20352
2024,11,USA,X5,8045,69218,556858810,0.164,19.47,2.66,1.28,556858810,2024-11-01,4,69218.0,8370.0,13232.0,3297.0,6712.666666666667,7278.333333333333,-0.038829151732377554,0.20992000000000002
2024,11,USA,i4,9205,65222,600368510,0.16,19.47,2.66,1.28,600368510,2024-11-01,4,65222.0,8045.0,3723.0,5941.0,8540.0,7822.333333333333,0.144188937228092,0.2048
2024,11,USA,X3,6872,59170,406616240,0.173,19.47,2.66,1.28,406616240,2024-11-01,4,59170.0,9205.0,8370.0,4359.0,8040.666666666667,8241.166666666666,-0.25344921238457363,0.22144
2024,11,RestOfWorld,5 Series,3958,62016,245459328,0.173,5.97,3.51,1.32,245459328,2024-11-01,4,62016.0,6872.0,8045.0,13232.0,6678.333333333333,6695.5,-0.4240395809080326,0.22836
2024,11,RestOfWorld,X3,3432,56234,192995088,0.166,5.97,3.51,1.32,192995088,2024-11-01,4,56234.0,3958.0,9205.0,3723.0,4754.0,6647.0,-0.13289540171803937,0.21912
2024,11,RestOfWorld,X5,8633,68116,588045428,0.177,5.97,3.51,1.32,588045428,2024-11-01,4,68116.0,3432.0,6872.0,8370.0,5341.0,6690.833333333333,1.5154428904428903,0.23364
2024,11,RestOfWorld,X7,4249,93324,396533676,0.166,5.97,3.51,1.32,396533676,2024-11-01,4,93324.0,8633.0,3958.0,8045.0,5438.0,6058.166666666667,-0.5078188347040427,0.21912
2024,11,RestOfWorld,i4,6097,65057,396652529,0.164,5.97,3.51,1.32,396652529,2024-11-01,4,65057.0,4249.0,3432.0,9205.0,6326.333333333333,5540.166666666667,0.43492586490939034,0.21648
2024,11,RestOfWorld,iX,8895,74233,660302535,0.174,5.97,3.51,1.32,660302535,2024-11-01,4,74233.0,6097.0,8633.0,6872.0,6413.666666666667,5877.333333333333,0.4589142201082499,0.22968
2024,11,USA,iX,4198,74426,312440348,0.165,19.47,2.66,1.28,312440348,2024-11-01,4,74426.0,8895.0,4249.0,3958.0,6396.666666666667,5917.333333333333,-0.5280494659921304,0.21120000000000003
2024,12,Europe,MINI,15351,42770,656562270,0.184,16.03,4.14,1.26,656562270,2024-12-01,4,42770.0,4198.0,6097.0,3432.0,9481.333333333334,7903.833333333333,2.656741305383516,0.23184
2024,12,Europe,5 Series,10929,62065,678308385,0.177,16.03,4.14,1.26,678308385,2024-12-01,4,62065.0,15351.0,8895.0,8633.0,10159.333333333334,8286.5,-0.28805940981043576,0.22302
2024,12,Europe,X3,4787,57389,274721143,0.185,16.03,4.14,1.26,274721143,2024-12-01,4,57389.0,10929.0,4198.0,4249.0,10355.666666666666,8376.166666666666,-0.5619910330313844,0.2331
2024,12,Europe,X5,5841,68471,399939111,0.159,16.03,4.14,1.26,399939111,2024-12-01,4,68471.0,4787.0,15351.0,6097.0,7185.666666666667,8333.5,0.2201796532274911,0.20034000000000002
2024,12,Europe,X7,5238,92313,483535494,0.168,16.03,4.14,1.26,483535494,2024-12-01,4,92313.0,5841.0,10929.0,8895.0,5288.666666666667,7724.0,-0.1032357473035439,0.21168
2024,12,China,3 Series,3983,46364,184667812,0.165,19.13,1.86,1.27,184667812,2024-12-01,4,46364.0,5238.0,4787.0,4198.0,5020.666666666667,7688.166666666667,-0.2395952653684612,0.20955000000000001
2024,12,Europe,i4,13617,66151,900778167,0.167,16.03,4.14,1.26,900778167,2024-12-01,4,66151.0,3983.0,5841.0,15351.0,7612.666666666667,7399.166666666667,2.418779814210394,0.21042000000000002
2024,12,China,5 Series,3595,63545,228444275,0.174,19.13,1.86,1.27,228444275,2024-12-01,4,63545.0,13617.0,5238.0,10929.0,7065.0,6176.833333333333,-0.7359917749871484,0.22097999999999998
2024,12,China,X3,14836,57870,858559320,0.174,19.13,1.86,1.27,858559320,2024-12-01,4,57870.0,3595.0,3983.0,4787.0,10682.666666666666,7851.666666666667,3.1268428372739914,0.22097999999999998
2024,12,China,X5,9550,67389,643564950,0.171,19.13,1.86,1.27,643564950,2024-12-01,4,67389.0,14836.0,13617.0,5841.0,9327.0,8469.833333333334,-0.35629549743866273,0.21717000000000003
2024,12,China,X7,14810,92812,1374545720,0.173,19.13,1.86,1.27,1374545720,2024-12-01,4,92812.0,9550.0,3595.0,5238.0,13065.333333333334,10065.166666666666,0.5507853403141361,0.21971
2024,12,China,i4,6234,63765,397511010,0.15,19.13,1.86,1.27,397511010,2024-12-01,4,63765.0,14810.0,14836.0,3983.0,10198.0,10440.333333333334,-0.5790681971640783,0.1905
2024,12,China,MINI,10468,42435,444209580,0.174,19.13,1.86,1.27,444209580,2024-12-01,4,42435.0,6234.0,9550.0,13617.0,10504.0,9915.5,0.6791786974655116,0.22097999999999998
2024,12,Europe,iX,15533,75329,1170085357,0.162,16.03,4.14,1.26,1170085357,2024-12-01,4,75329.0,10468.0,14810.0,3595.0,10745.0,11905.166666666666,0.48385555980129924,0.20412
2024,12,China,iX,7023,76140,534731220,0.188,19.13,1.86,1.27,534731220,2024-12-01,4,76140.0,15533.0,6234.0,14836.0,11008.0,10603.0,-0.5478658340307732,0.23876
2024,12,Europe,3 Series,12828,46890,601504920,0.188,16.03,4.14,1.26,601504920,2024-12-01,4,46890.0,7023.0,10468.0,9550.0,11794.666666666666,11149.333333333334,0.8265698419478855,0.23688
